job_id,arrive_time,model_size,batch_size,dataset_size,epochs,uses_gpu,true_runtime
2797,7888,404,111,44382,6,0,236.9775594051067
2798,7888,570,40,61522,28,1,1887.0270635095899
2799,7889,233,102,36884,29,0,928.8485345802274
2800,7889,175,20,19608,11,0,383.7644360965005
2801,7889,105,62,65408,47,0,3474.259077269141
2802,7889,409,92,58922,28,0,1541.7520721586532
2803,7889,717,102,57009,43,0,2587.466031949866
2804,7889,728,55,46595,34,1,1373.4788313243687
2805,7889,272,77,55149,47,0,2904.3897294944923
2806,7890,197,64,76474,9,0,941.8108712988587
2807,7890,117,46,83490,30,0,3938.980080430202
2808,7890,701,62,23398,6,0,225.08799710207785
2809,7890,636,32,26480,7,0,362.2835258028542
2810,7890,561,48,16939,34,0,1105.1313507731893
2811,7910,90,35,11155,43,0,804.1091103136251
2812,7910,188,120,40069,16,0,456.6872480142348
2813,7911,1150,94,52591,7,1,325.4356162897902
2814,7911,555,6,33718,12,0,1008.400498629448
2815,7911,1013,62,45816,38,1,1403.200415721114
2816,7911,1094,81,96748,42,1,3061.8788666358537
2817,7911,390,116,23902,47,0,891.1868081770451
2818,7911,547,12,41228,17,1,849.3774402594202
2819,7912,1271,37,69167,5,1,421.631256183444
2820,7912,701,23,38866,19,1,857.1614355265012
2821,7912,370,74,34914,7,0,286.76732744495473
2822,7912,216,62,78420,28,0,2351.159900481682
2823,7912,798,90,9593,30,0,596.0213973842634
2824,7948,1317,32,85170,27,1,2723.7632530410597
2825,7948,451,35,7997,20,0,401.4387278212409
2826,7948,1059,39,1834,38,1,607.9663565036665
2827,7949,585,26,24813,9,0,488.38153575132407
2828,7949,845,82,17372,34,1,567.9629999408678
2829,7949,196,70,38215,6,0,236.73107457762012
2830,7949,208,61,63164,1,0,91.49583625455709
2831,7950,477,59,93280,48,0,7106.9224127852785
2832,7950,319,15,38057,25,0,2012.3317495952197
2833,7950,688,58,2723,43,1,519.4624157259201
2834,7979,580,86,34697,42,0,1640.3673820481147
2835,7986,159,10,77360,16,0,2892.043347008498
2836,7986,192,76,48550,1,0,49.7823671933805
2837,7986,1408,84,55180,24,1,1425.1265611469262
2838,7986,957,69,22383,49,1,1230.5108938087428
2839,7986,405,39,13695,21,0,502.509831066811
2840,7987,727,75,72403,39,0,3397.980348552926
2841,7987,648,59,62908,48,1,2908.041980897552
2842,7987,431,7,8745,40,0,1013.1777126415194
2843,7987,705,100,16011,14,0,312.95146731110964
2844,7987,326,105,10746,19,0,229.70819565964013
2845,7987,737,109,54187,24,0,1576.8081528093162
2846,7988,544,78,92376,12,0,1438.8050877183612
2847,7988,522,74,53259,48,0,2876.5508759016584
2848,7988,580,126,78334,39,0,3016.651526034249
2849,7988,269,15,61723,31,0,3980.635674084365
2850,7988,248,49,40491,25,0,1415.6103860792646
2851,7994,565,71,18413,1,0,29.40723257631183
2852,8022,982,77,18024,9,1,211.7268072329182
2853,8031,1302,88,31480,42,1,1384.7226850456682
2854,8038,405,48,63702,29,0,2858.620486992037
2855,8041,527,89,24139,39,0,1138.648051659507
2856,8041,480,92,68955,47,0,3391.123985214013
2857,8041,501,14,9514,44,0,1431.6558010471072
2858,8041,790,42,90646,47,0,7191.2134086292435
2859,8042,213,53,58432,7,0,540.2163889667557
2860,8042,158,63,47211,15,0,752.4286954081877
2861,8042,172,127,99648,49,0,3981.150451765792
2862,8042,437,10,99170,32,0,6651.862094935675
2863,8042,592,32,15839,35,0,1280.438929517081
2864,8042,715,95,9864,12,1,144.78178251402088
2865,8043,783,104,77417,21,0,1915.4655744175398
2866,8043,479,39,41563,31,0,1606.7651394375953
2867,8043,715,32,10029,46,0,1324.7775953659382
2868,8063,727,37,99679,28,1,3043.273853107577
2869,8063,154,11,52442,13,0,1494.657303144391
2870,8064,675,68,79334,19,0,1688.7907902963557
2871,8064,1029,120,97385,30,1,1813.8558284077967
2872,8064,981,51,62340,14,1,948.9249399269149
2873,8064,265,90,15261,35,0,623.6205695073373
2874,8065,514,56,93181,36,0,4574.339593442468
2875,8065,501,107,52274,22,0,1101.769054727974
2876,8095,1337,47,53494,34,1,2353.383351310597
2877,8095,258,53,30591,17,0,720.6456282574093
2878,8095,328,16,53011,2,0,243.21755648048003
2879,8095,799,19,50309,49,1,3596.783725631823
2880,8095,305,105,22434,9,0,182.73457297837962
2881,8095,487,127,78373,7,0,519.9480389480453
2882,8096,733,127,92636,22,1,1078.0172011821496
2883,8096,438,83,96542,38,0,4737.751711108201
2884,8096,182,97,39962,19,0,744.2014342078717
2885,8096,656,48,54406,2,0,175.2358249266999
2886,8096,171,14,90332,23,0,4449.87413000549
2887,8096,479,19,1721,21,0,334.5932388346632
2888,8097,995,41,90547,38,1,3679.402049377823
2889,8097,783,55,76499,31,0,3781.7208074542427
2890,8097,285,9,29448,11,0,645.8207325764527
2891,8097,555,124,37989,19,0,672.4139870409409
2892,8100,649,53,86606,39,0,5157.947753900163
2893,8109,1492,47,72262,22,1,1838.6763168188488
2894,8118,672,126,94954,50,0,4653.498870606082
2895,8127,399,89,24897,44,0,1299.2823164811655
2896,8127,599,7,24924,5,0,357.86179547402816
2897,8127,867,28,43217,34,1,1709.9561947980098
2898,8127,433,113,23148,14,0,332.1644082034274
2899,8127,465,71,14341,5,0,112.6720508543749
2900,8127,667,76,75290,30,0,2604.6378980230998
2901,8128,576,11,78825,9,0,1720.1698836943863
2902,8128,368,40,33003,15,0,640.374449499375
2903,8128,170,84,13725,22,0,307.64973866631954
2904,8128,213,38,80019,31,0,4073.012591539886
2905,8129,106,77,13599,10,0,137.846839010359
2906,8170,968,110,58776,35,1,1459.6478638082074
2907,8170,715,35,72632,50,1,4454.289044649973
2908,8170,1412,40,85631,25,1,2570.735141127804
2909,8170,486,1,97637,14,0,3513.628374827904
2910,8170,1011,16,78078,16,1,1772.9751210382626
2911,8170,332,45,8328,25,0,476.873475949054
2912,8171,554,97,59953,50,0,3839.0150472585033
2913,8171,92,110,5770,40,0,229.13893504107259
2914,8171,572,34,99412,1,0,154.97427630473783
2915,8171,702,83,59442,36,0,2800.6184261780622
2916,8171,759,30,92738,16,1,1672.7361128016908
2917,8171,745,97,4714,30,0,386.2868079279792
2918,8172,669,17,9585,14,1,309.8452533848773
2919,8197,283,28,37870,25,0,1563.7369602212189
2920,8197,1494,114,7858,21,1,354.63940894505043
2921,8198,172,19,45572,10,0,740.559786182346
2922,8198,254,39,26133,26,0,1068.7007089830022
2923,8198,672,90,59002,10,0,692.8054972159405
2924,8198,582,86,56343,2,0,136.58037098569216
2925,8198,57,97,61239,32,0,1754.9935778412373
2926,8198,435,55,60500,33,0,2716.7258278896734
2927,8198,484,57,88853,37,0,4149.22939881971
2928,8198,1073,46,91269,20,1,1937.724856371778
2929,8198,278,38,13907,17,0,449.6780786542101
2930,8198,492,88,52142,2,0,116.57364672065097
2931,8199,309,85,43297,10,0,483.96888380770883
2932,8199,1008,105,67112,26,1,1327.575477756342
2933,8199,60,76,64041,2,0,132.30801269423569
2934,8199,255,110,60470,15,0,970.2664188202133
2935,8199,931,128,4879,43,1,416.2446422308941
2936,8199,622,127,24728,45,0,935.8801322262184
2937,8199,141,102,86266,10,0,880.497916805086
2938,8212,319,110,74240,28,0,1916.90833245391
2939,8212,300,91,30814,2,0,54.093045644339995
2940,8212,230,54,66130,48,0,4433.842144305315
2941,8212,591,95,19170,27,1,348.6376928580681
2942,8212,748,28,96942,29,1,3416.328921621996
2943,8213,362,13,83598,5,0,898.8976724789131
2944,8213,808,22,6682,26,1,558.9378879341526
2945,8213,925,54,33147,24,1,752.0981761417602
2946,8213,243,40,54473,44,0,4207.708601895531
2947,8213,1047,114,41129,31,1,830.1085460832304
2948,8213,360,91,61660,22,0,1433.2036413988371
2949,8230,200,36,75084,14,0,1670.6054764550872
2950,8237,344,70,31807,5,0,185.44268224030228
2951,8237,246,10,86136,35,0,7019.504380149694
2952,8237,808,77,91629,37,1,2588.5314280795533
2953,8238,547,5,46076,34,0,3482.8814478478703
2954,8238,603,27,4510,47,0,1095.0727755496384
2955,8238,1244,70,4860,15,1,263.33779200573946
2956,8238,1144,35,54840,26,1,1928.8485288948661
2957,8238,1092,45,94965,34,1,3616.2780230270628
2958,8238,1197,2,32153,2,1,114.48068675283422
2959,8238,452,10,17074,7,0,292.3170499628247
2960,8238,61,64,98838,15,0,1783.8053825785084
2961,8238,280,87,86845,18,0,1838.839644161357
2962,8238,513,104,9980,2,0,30.13490901001915
2963,8238,223,79,55260,29,0,1829.6396970288656
2964,8239,55,1,1848,21,0,132.0106405936025
2965,8239,349,24,3072,38,0,660.8916478937648
2966,8239,260,61,69822,23,0,2345.33161574265
2967,8239,210,121,52285,15,0,547.6635257215116
2968,8239,992,65,51976,3,1,127.84018573452924
2969,8239,397,123,43355,22,0,811.7039668019817
2970,8239,686,47,25737,4,0,195.01005165141373
2971,8250,743,25,64188,43,1,2662.3853409405983
2972,8250,107,21,54758,6,0,559.7500739912605
2973,8250,1001,104,67148,11,1,556.3637096153211
2974,8250,624,17,33549,20,0,1615.382941945802
2975,8251,789,79,87006,31,0,3272.5587422174517
2976,8251,302,33,93810,38,0,6126.654793482458
2977,8251,51,94,54811,6,0,311.01882104751616
2978,8251,471,65,72804,34,0,3326.054451767322
2979,8251,783,75,17694,24,1,461.7457978247254
2980,8251,595,69,49360,21,0,1127.0329024668918
2981,8252,427,122,93532,18,0,1488.9240162088017
2982,8252,782,7,24898,40,0,3001.3570870945273
2983,8252,852,10,34545,50,1,2469.548614402529
2984,8252,516,69,24890,13,1,263.61964732693355
2985,8300,609,96,39957,27,0,1226.6341413537286
2986,8324,128,8,75827,39,0,7487.725353554968
2987,8327,1318,110,77293,40,1,2279.5754622092404
2988,8335,442,38,59816,25,0,2517.1554490710027
2989,8343,241,11,85977,6,0,1064.556440604503
2990,8359,1447,85,31681,46,1,1240.5036489711224
2991,8359,682,52,65733,28,0,3018.80548406786
2992,8360,322,28,46005,31,0,2629.850060116888
2993,8360,275,12,3353,5,0,77.8325859880211
2994,8360,775,119,65525,6,0,447.69449524287285
2995,8360,75,6,89832,42,0,8255.20458209403
2996,8360,588,121,25836,37,0,976.9593898431568
2997,8360,546,70,55313,7,0,506.72048441158836
2998,8361,118,6,74901,49,0,10321.551639672412
2999,8361,1376,2,93182,24,1,3874.39565720944
